image,title,sub_title,price,sale,unit,delivery_type,weigth,shipping_type,origin,allergen,shelf_life,information,sub_product_name_list,sub_product_price_list,product_image,check_point_image,description_title,description_content,description_image
https://img-cf.kurly.com/shop/data/goods/1577344034605y0.jpg,[테일러] 골든프룬 200g,커다란 프룬의 달콤함,"7,000원",0%,1봉,샛별배송/택배배송,200g,상온/종이포장,,,,,[],[],https://img-cf.kurly.com/shop/data/goodsview/20191226/gv20000075409_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20191226/gv00000075403_1.jpg,"커다란 프룬의 달콤함
[테일러] 골든프룬 200g","프룬은 말린 서양 자두를 뜻합니다. 식이섬유와 비타민, 철분 등 영양분이 풍부히 담겨 있기에 말린 상태 그대로 즐겨 드시는 분들 많으시죠. 컬리는 '프룬', 하면 떠오르는 글로벌 브랜드인 테일러의 골드프룬을 가져왔습니다. 미국에서 재배한 프리미엄 품종인 모이어 프룬을 엄선했어요. 일반 프룬에 비해 과육이 1.5배 정도 크고 숙성이 잘 되어 있지요. 프룬의 씨를 뺀 뒤 수분을 최대한 머금을 수 있는 테일러만의 건조 방식으로 말려 본연의 맛과 풍미, 영양을 최대한 보존했습니다. 달콤함과 촉촉함을 지닌 골든프룬, 매일 조금씩 꾸준히 섭취해보세요.",https://img-cf.kurly.com/shop/data/goodsview/20191226/gv00000075402_1.jpg
https://img-cf.kurly.com/shop/data/goods/1585617685788y0.jpg,[메이커스키친] 유기농 반건조 무화과 142g,쫀득하고 달콤한 식감의 반건조 무화과,"8,500원",0%,1팩,샛별배송/택배배송,142g,상온/종이포장,수입(미국산),,,위에 꼭지는 매우 딱딱하여 꼭 떼어내고 드시기를 안내드립니다.,[],[],https://img-cf.kurly.com/shop/data/goodsview/20200319/gv10000086185_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200319/gv30000086184_1.jpg,"쫀득하고 달콤한
[메이커스키친]
유기농 반건조 무화과","잘 익은 무화과는 달콤한 과즙과 토독토독 씹히는 식감이 매력적인 과일입니다. 얇은 껍질과 연한 과육으로 제철이 아니면 제 맛을 느끼기 어려웠는데요. 계절에 관계없이 무화과를 즐길 수 있도록 컬리가 특별한 무화과를 준비했어요. 건조과정을 통해 한층 더 농밀한 단 맛과 쫀득쫀득한 식감을 자랑하는 반건조 무화과는 당도 높은 미션 피그를 사용해 만듭니다. USDA인증을 받을 정도로 엄격한 유기농 방식으로 생산한 뒤 농장 인근의 자체 시설에서 건조, 포장해 더욱 안심하고 드실 수 있습니다.",https://img-cf.kurly.com/shop/data/goodsview/20200319/gv10000086183_1.jpg
https://img-cf.kurly.com/shop/data/goods/1510541754671y0.jpg,황토방 숙성 건조 감말랭이 55g,자꾸만 손이가는 쪽득쫀득 영양간식(1봉/55g),"1,700원",0%,1봉,샛별배송/택배배송,55g,냉동/종이포장,국산,,,최소 구매수량은 5봉 입니다.,[],[],https://img-cf.kurly.com/shop/data/goodsview/20171113/gv10000011289_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20171113/gv40000011286_1.jpg,"자꾸만 손이 가는 쫀득쫀득 간식
황토방 숙성 건조 감말랭이","단감은 그대로 깎아 먹지만 입안이 얼얼할 정도로 떫은 땡감은 별도로 숙성시켜 즐기지요. 껍질을 벗긴 땡감을 바짝 말리면 곶감이 되고, 여러 조각으로 쪼개어 반건조하면 감말랭이가 됩니다. 컬리가 이번에 소개하는 제품은 곶감만큼 달콤하면서, 식감은 훨씬 부드러운 감말랭이예요. 황토방에서 위생적으로 천천히 숙성했기 때문에 당도가 높고, 쫀득함도 뛰어나요. 감말랭이 한 팩에는 적당한 크기의 감말랭이가 8~10개씩 들어 있습니다. 소용량 제품이라 뜯자마자 순식간에 혼자서 해치우게 될 거예요.",https://img-cf.kurly.com/shop/data/goodsview/20171113/gv20000011285_1.jpg
https://img-cf.kurly.com/shop/data/goods/1588815673248y0.jpg,[담과연] 말린 블루베리 170g,푸른빛 영양이 가득 담긴,"10,900원",0%,1병,샛별배송/택배배송,170g,상온/종이포장,,"- 본 제품은 호두, 땅콩, 잣, 밀, 이산화황을 사용한 제품과 같은 제조시설에서 제조하였습니다.",,,[],[],https://img-cf.kurly.com/shop/data/goodsview/20200507/gv10000094197_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200507/gv10000094196_1.jpg,"푸른빛 영양이 가득 담긴
[담과연] 말린 블루베리","블루베리는 안토시아닌을 비롯해 다양한 영양소를 풍부하게 함유하고 있는 과일이지요. 말린 블루베리는 무르기 쉬운 생과에 비해 보존성이 높아 보다 오래 즐길 수 있는데요. 담과연은 정성껏 말려 과당 처리 한 블루베리를 깔끔하고 예쁜 병 패키지에 담았습니다. 입이 심심한 순간 과자 대신 간편하게 챙기는 간식으로도, 요거트에 넣어 쫀득한 식감과 달콤한 맛을 더하는 토핑으로도 안성맞춤일 거예요.",https://img-cf.kurly.com/shop/data/goodsview/20200507/gv20000094195_1.jpg
https://img-cf.kurly.com/shop/data/goods/1538988794807y0.jpg,[쿨푸레쉬] 주스용 냉동 과일 믹스 7종,손질할 필요 없이 바로 갈아먹는,"5,500원",0%,1팩,샛별배송/택배배송,옵션별 상이,냉동/종이포장,상품별 별도표기,,제조일로부터 1년,,"['[쿨푸레쉬] 딸기+사과 200g', '[쿨푸레쉬] 사과+파인애플+망고 200g', '[쿨푸레쉬] 오렌지+사과+배 200g', '[쿨푸레쉬] 파인애플+오렌지+배 200g', '[쿨푸레쉬] 배+양배추 180g', '[쿨푸레쉬] 비트+사과+오렌지 180g', '[쿨푸레쉬] 파인애플+바나나+셀러리 180g']","['6,500원', '6,500원', '6,500원', '6,500원', '5,500원', '5,500원', '5,500원']",https://img-cf.kurly.com/shop/data/goodsview/20190403/gv30000046606_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20181008/gv20000033141_1.jpg,"손질할 필요 없이 바로 갈아먹는
[쿨푸레쉬]
주스용 냉동 과일 믹스 7종","아침에 일어났을 때 입안이 유달리 깔깔한 날이 있습니다. 점심을 많이 먹어 저녁은 가볍게 먹고 싶은 순간도 있고요. 이럴 때에는 과일 주스를 한 잔 갈아서 마시는 것이 가장 부담이 적죠. 그러나 주스 한 잔 마시자고 여러 과일을 사두기에는 비용도 아깝고, 냉장고에 딱히 넣어둘 자리도 마땅치가 않아요. 이럴 때 선택하면 좋은 제품이 바로 쿨프레쉬의 주스용 냉동 과일 믹스입니다. 국내에서는 산지 농가와의 직거래를 통해 품질 좋은 과채를 수급하고, 개별 급속 냉동법을 이용해 신선함도 그대로 담겨 있답니다. 컬리는 7가지의 냉동 과일 믹스를 선보입니다. 입맛에 맞는 제품을 선택해 물과 얼음을 더한 후 간편한 주스를 만들어보세요. 좀 더 든든하게 드시고 싶으시다면 우유, 두유, 아몬드유, 선식 등을 넣으셔도 좋아요.",https://img-cf.kurly.com/shop/data/goodsview/20181008/gv30000033140_1.jpg
https://img-cf.kurly.com/shop/data/goods/1580436652468y0.jpg,국산 유기농 건블루베리 100g,달콤상큼한 맛의 건과일(1통/100g),"13,500원",0%,1통,샛별배송/택배배송,100g,냉장/종이포장,별도표기,,별도표기,상품특성상 3%내외의 중량차이가 발생할 수 있는 점 참고부탁드립니다.,[],[],https://img-cf.kurly.com/shop/data/goodsview/20200131/gv40000079716_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200131/gv30000079712_1.jpg,"달콤상큼한 맛의 건과일
국산 유기농 건블루베리","생과일의 매력이 촉촉하게 터져 나오는 과즙에 있다면, 건과일의 매력은 쫀득한 식감과 한층 진해진 달콤함에 있지요. 지금 소개하는 제품은 유기농법으로 재배한 통통한 블루베리를 유기농 설탕에 절여 말린 건과일이랍니다. 당절임답게 첫맛은 달콤하고 끝맛은 블루베리 특유의 상큼함이 배어나요. 시럽이나 꿀을 넣기는 부담스럽지만 약간의 단맛을 더하고 싶은 요거트, 주스 등에 넣어보세요. 한 알 한 알 간식처럼 집어먹어도 물론 좋을 거예요.",https://img-cf.kurly.com/shop/data/goodsview/20200131/gv20000079711_1.jpg
https://img-cf.kurly.com/shop/data/goods/1565060078438y0.jpg,[델루츠] 건애플망고 50g,스낵처럼 간편하게 즐기는 애플망고(1봉/50g),"1,990원",0%,1봉,샛별배송/택배배송,50g,상온/종이포장,페루,-이산화황 함유,제품 별도표기일까지,,[],[],https://img-cf.kurly.com/shop/data/goodsview/20190806/gv30000058610_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20190806/gv20000058608_1.jpg,"애플망고의 쫀득한 변신
[델루츠] 건애플망고","동그랗고도 붉은 외관이 꼭 사과를 닮아 이름 붙여진 애플망고는 특유의 새콤함과 향긋함으로 인기가 높지요. 조금은 색다르게 애플망고를 즐기고 싶다면 델루츠의 건애플망고를 만나보세요. 페루 산지에서 수확한 애플망고를 살균 및 손질한 뒤, 개별 건조해 만든 제품이에요. 한 조각당 수분 함량을 14~17%로 낮춰 쫀득쫀득한 식감은 살리고, 애플망고 본연의 녹진한 맛과 새콤한 향은 고스란히 담았답니다. 한번에 즐기기 알맞은 양만큼 포장했으니 일상 속 간식으로 간편하게 즐겨보세요.",https://img-cf.kurly.com/shop/data/goodsview/20190806/gv10000058607_1.jpg
https://img-cf.kurly.com/shop/data/goods/1590719415390y0.jpg,푸룻티바 냉동 바나나망고 스틱 70g,망고와 바나나의 달콤함과 패션후르츠의 상콤한 콜라보,"1,280원",0%,1봉,샛별배송/택배배송,70g,냉동/종이포장,별도표기참조,,,위 상품의 최소 구매수량은 4개입니다.,[],[],https://img-cf.kurly.com/shop/data/goodsview/20200529/gv00000097939_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200529/gv20000097938_1.jpg,"열대 과일의 시원한 변신
푸룻티바
냉동 바나나망고 스틱","과일 맛 아이스크림의 세계는 무궁무진하지만, 과일 그 자체로만 만든 아이스바는 무척 각별하게 느껴집니다. 식품첨가물 없이 오로지 과일만을 넣어 만들었기에 더욱 안심하고 즐길 수 있기 때문이죠. 망고와 패션 프루트 과육, 바나나 퓌레를 함께 곱게 갈아 그대로 얼린 달콤한 냉동 과일 스틱을 소개할게요. 간편하게 손으로 들고 먹을 수 있도록 하단에 스틱이 꽂혀있답니다. 한입 베어 물면, 3가지 과일의 맛과 향이 입안 가득 퍼져나가요. 단단하게 꽁꽁 얼었을 때보다 살짝 녹았을 때 더욱 맛있는 과일 스틱. 분명 아이들에게도 인기 만점일 거예요.",https://img-cf.kurly.com/shop/data/goodsview/20200529/gv10000097933_1.jpg
https://img-cf.kurly.com/shop/data/goods/1572230315755y0.jpg,잭프룻 500g (냉동),간편하게 즐기는 달~콤한 열대과일,"6,900원",0%,1봉,샛별배송/택배배송,500g,냉동/종이포장,베트남산,"본 제품은 계란, 우유, 메밀, 땅콩, 대두, 밀, 게, 새우, 고등어, 복숭아, 토마토, 돼지고기, 아황산류, 호두, 쇠고기, 닭고기, 오징어, 조개류(굴, 전복, 홍합 포함), 잣을 사용한 제품과 같은 제조시설에서 제조하고 있습니다.",제품 별도 표기일까지,이미 냉동된 바 있으니 해동 후 재 냉동시키지 마십시오,[],[],https://img-cf.kurly.com/shop/data/goodsview/20191028/gv10000066020_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20191028/gv30000066018_1.jpg,"간편하게 맛보는 이색 과일
냉동 잭프룻","잭프룻은 겉모습은 두리안과도 비슷하지만 두리안 특유의 지독한 향은 전혀 없고 맛은 달콤한 열대 과일이랍니다. 껍질이 워낙 두껍고 단단한 데다가 과육은 미끄러워 직접 손질하기가 쉽지 않아요. 컬리는 가정에서도 간편하게 잭프룻을 맛볼 수 있도록 미리 먹기 좋게 잘라 냉동한 제품을 준비했습니다. 생으로 먹을 때나 샐러드를 만들 때는 적당량만 꺼내 충분히 해동해서 사용하고, 스무디를 만들 때는 냉동 상태 그대로 사용해도 좋아요.",https://img-cf.kurly.com/shop/data/goodsview/20191028/gv00000066017_1.jpg
https://img-cf.kurly.com/shop/data/goods/1516252604552y0.jpg,프리미엄 100% 건망고 40g,설탕이 들어가지 않은 100% 카라바오 망고 40g,"2,900원",0%,1EA,샛별배송/택배배송,40g,상온/종이포장,필리핀,,,100% 망고만으로 건조된 상품으로 시중에 판매하는 건망고보다 끈적일 수 있습니다.,[],[],,,,,
https://img-cf.kurly.com/shop/data/goods/1572230168950y0.jpg,사워솝 500g (냉동),파인애플과 비슷한 새콤한 열대과일,"6,900원",0%,1봉,샛별배송/택배배송,500g,냉동/종이포장,베트남산,"본 제품은 계란, 우유, 메밀, 땅콩, 대두, 밀, 게, 새우, 고등어, 복숭아, 토마토, 돼지고기, 아황산류, 호두, 쇠고기, 닭고기, 오징어, 조개류(굴, 전복, 홍합 포함), 잣을 사용한 제품과 같은 제조 시설에서 제조하고 있습니다.",상품 별도 표기일까지,이미 냉동된 바 있으니 해동 후 재 냉동시키지 마십시오,[],[],https://img-cf.kurly.com/shop/data/goodsview/20191028/gv40000066016_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20191028/gv30000066014_1.jpg,"새콤한 맛의 이색 과일
냉동 사워솝","사워솝은 우리나라에서는 '그라비올라'라는 이름으로 잘 알려져 있는 열대 과일이에요. 새콤함이 도드라지는 파인애플과 비슷한 맛과 식감을 가지고 있지요. 표면에 가시가 뾰족뾰족 나 있고 씨가 상당히 큼직한 편이라 직접 손질하기가 쉽지 않답니다. 컬리는 가정에서 간편하게 사워솝을 즐길 수 있도록 미리 먹기 좋게 잘라 냉동한 제품을 준비했습니다. 생으로 먹을 때나 샐러드를 만들 때는 적당량만 꺼내 충분히 해동해서 사용하고, 스무디를 만들 때는 냉동 상태 그대로 사용해도 좋아요.",https://img-cf.kurly.com/shop/data/goodsview/20191028/gv40000066013_1.jpg
